-301.893524|73.670807|25.234678|45.192818|10.892282|4.954437|-13.307506|-11.853591|-5.688579|-5.889920|-9.349744|4.320482|-7.543561|103.765732|37.807774|21.583925|26.950191|16.177311|13.382547|17.713238|14.981211|9.968935|11.059923|12.730879|6.279444|7.844440|1701.734897|705.090669|3820.261438|1358.169663|0.098946|0.064052|0.037169|0.033724|0.441635|0.443150|0.404175|0.351275|0.322850|0.281633|0.264052|0.333032|0.514754|0.598777|0.481440|0.408370,0,Yeni Kay─▒t 128.wav,audio
-194.929657|65.497009|13.653947|41.018608|-0.888918|3.527883|-4.013579|-1.234517|-14.926768|-4.198271|-17.521336|-4.161432|-6.157638|124.945084|40.339676|28.873430|26.213333|27.374161|13.013803|16.983137|14.307083|15.590143|13.384874|10.803908|10.024663|10.591966|1991.535652|805.900912|4266.530107|1290.241746|0.125024|0.085607|0.094337|0.067290|0.335353|0.322763|0.327241|0.298594|0.273153|0.285801|0.331937|0.375737|0.418321|0.419570|0.378510|0.350770,0,Yeni Kay─▒t 129.wav,audio
-280.271912|70.281898|13.889076|23.504114|-2.889401|-4.939459|-7.358148|1.400485|-6.050026|-2.209509|-10.246350|-2.216290|-5.896549|175.070984|44.348866|25.356123|23.665930|26.686653|16.197893|16.648994|10.103817|11.158029|11.328843|11.864860|7.190421|6.622607|1811.261045|930.003112|3705.899932|1397.556317|0.110912|0.120506|0.064644|0.062839|0.337355|0.349918|0.340346|0.317903|0.266988|0.194797|0.258194|0.390886|0.493610|0.475425|0.365989|0.305939,0,Yeni Kay─▒t 13.wav,audio
-324.229675|71.737213|25.314161|35.969711|10.054298|8.273705|-3.878051|-6.786901|-12.234989|-1.045167|-8.903649|1.352979|-7.001863|126.776054|42.686176|19.971308|22.567657|21.040321|10.866135|17.997028|15.194622|13.859214|14.962101|11.981534|8.915570|10.529368|1849.607520|938.886344|3977.534204|1449.847591|0.108151|0.106017|0.037363|0.035370|0.362251|0.341294|0.296888|0.263667|0.333863|0.364493|0.327911|0.404302|0.488471|0.496061|0.451430|0.421286,0,Yeni Kay─▒t 130.wav,audio
-250.849182|73.369858|1.990967|17.208584|-12.887605|0.392021|-9.523956|-4.815609|-13.064459|-8.769410|-13.174090|-3.772240|-12.011036|148.649719|43.367577|34.228439|20.859272|28.677729|15.814696|13.715088|12.967823|11.058072|11.986438|12.129770|8.749943|8.551189|1837.916865|948.573157|3770.900974|1327.093243|0.111813|0.113174|0.071433|0.052424|0.283559|0.273863|0.228775|0.198405|0.259971|0.380385|0.444782|0.518078|0.404974|0.329726|0.286020|0.303871,0,Yeni Kay─▒t 131.wav,audio
-258.393890|77.860344|24.149227|28.958178|-2.166997|-5.707824|-12.892111|-9.339698|-13.492737|-0.878197|-16.131758|6.868526|-8.189294|116.589836|43.295563|23.532431|20.591974|27.913187|11.008957|13.115290|11.431545|11.366061|9.614867|10.926409|8.568529|8.311199|1941.084644|1033.173382|4018.293866|1484.545110|0.130875|0.135536|0.047692|0.029025|0.459742|0.399175|0.271857|0.257802|0.250130|0.263981|0.254955|0.306462|0.374939|0.500523|0.553596|0.515218,0,Yeni Kay─▒t 132.wav,audio
-245.847366|60.768433|8.281416|33.821587|-4.290454|7.138172|-11.634664|-7.342145|-11.305904|-11.681937|-18.606035|-2.226437|-11.624156|148.363770|41.691723|31.735804|21.559933|23.501928|15.230018|16.511806|13.853903|12.782003|11.864925|14.216732|8.315416|10.523319|2125.086929|799.967552|4324.533046|1189.993910|0.138338|0.082949|0.063453|0.050812|0.481006|0.346627|0.303984|0.284948|0.310384|0.288771|0.295786|0.409855|0.486494|0.539712|0.564382|0.507072,0,Yeni Kay─▒t 133.wav,audio
-290.377380|68.861877|35.176327|39.143993|0.089649|5.659378|-10.884409|-10.179934|-4.316868|-8.305768|-11.236009|3.131088|-7.094181|108.568939|39.772823|23.885248|21.289402|19.565390|17.730038|14.755177|10.187317|10.831057|9.269788|9.837519|8.460224|9.125678|1956.312594|834.275801|4232.504401|1310.555892|0.123642|0.071155|0.033132|0.025308|0.359803|0.282544|0.368193|0.419890|0.360117|0.346687|0.348724|0.440561|0.488130|0.467087|0.540803|0.481171,0,Yeni Kay─▒t 134.wav,audio
-256.238831|49.451012|0.820403|36.121162|1.617918|-3.674417|-17.505520|-4.332631|-11.330880|-10.196562|-20.396887|3.638032|-9.594289|146.365891|41.472721|28.180485|24.939278|19.690809|16.706013|21.318588|11.969652|14.675300|10.227420|16.448189|8.062151|9.483975|2223.631553|866.389822|4324.511719|1232.501386|0.145953|0.086448|0.070718|0.060011|0.261887|0.246022|0.267863|0.291247|0.326402|0.367689|0.341841|0.357350|0.454771|0.495735|0.389136|0.320538,0,Yeni Kay─▒t 135.wav,audio
-328.718994|62.041904|24.645285|46.070816|8.870797|-0.455057|-10.014977|-4.543363|-7.993391|-6.353551|-14.971228|3.223411|-4.088716|125.055565|42.710430|18.585144|22.951887|17.983709|15.856457|19.480915|10.736628|10.936647|13.051828|13.122299|6.591342|6.796378|1980.908439|849.660977|4194.002620|1401.063199|0.128131|0.085999|0.030118|0.025989|0.424783|0.315179|0.300231|0.366172|0.388073|0.372193|0.386803|0.438870|0.501105|0.560365|0.534486|0.481845,0,Yeni Kay─▒t 136.wav,audio
-210.980560|48.877300|-1.179143|46.083874|-0.630217|-0.189271|-10.114170|-8.722028|-8.340261|-14.496859|-17.976437|-3.701055|-14.984232|109.846764|54.111702|33.398163|30.770031|19.550070|18.192505|10.601256|14.410339|11.188716|10.389217|11.752645|9.492735|11.285479|2298.896205|1029.488245|4257.156906|1327.051029|0.171049|0.119070|0.068826|0.042656|0.433749|0.498473|0.425132|0.349641|0.326060|0.359883|0.322416|0.305952|0.313764|0.338696|0.306861|0.309067,0,Yeni Kay─▒t 137.wav,audio
-303.302734|52.297279|22.026394|49.680607|8.468340|1.407548|-9.476840|-6.810006|-7.793090|-9.461508|-14.842082|4.227467|-6.811374|101.517036|47.818291|21.198778|27.707220|16.701906|13.955117|13.796037|11.678209|10.727300|13.892303|10.050314|7.997894|7.827768|2153.462733|984.332581|4320.564516|1446.839570|0.150501|0.104972|0.029796|0.022415|0.318387|0.257151|0.298105|0.442917|0.389596|0.283085|0.257857|0.436249|0.637835|0.501667|0.361787|0.348923,0,Yeni Kay─▒t 138.wav,audio
-218.340332|66.294083|0.372570|46.492897|-2.808594|-0.054648|-8.037526|-13.050772|-13.403970|-11.188356|-15.799456|1.067645|-7.350312|151.278275|47.176292|31.075346|27.940968|18.013344|14.291630|15.071835|14.696345|14.038812|11.719635|13.416414|9.538787|9.264235|1989.630594|875.532983|3952.432753|1284.627903|0.139735|0.096438|0.085539|0.066567|0.465922|0.345444|0.286919|0.328466|0.362381|0.352495|0.363996|0.431358|0.531822|0.493348|0.472276|0.469460,0,Yeni Kay─▒t 139.wav,audio
-259.375427|79.120789|14.627201|22.968399|-2.216083|-2.649015|-12.687363|-4.759510|-13.571480|-1.407444|-6.201100|-5.407723|-6.333995|169.417526|38.025169|30.868618|20.005535|21.079870|18.131227|17.088377|9.014536|11.292791|10.994548|9.292954|8.603843|7.943767|1849.277290|885.335271|3850.592672|1393.660988|0.106327|0.081163|0.073043|0.065481|0.427282|0.440882|0.348775|0.322804|0.322794|0.290743|0.295370|0.453946|0.511412|0.456070|0.360351|0.368003,0,Yeni Kay─▒t 14.wav,audio
-281.060364|66.256569|20.488173|37.935280|7.980666|-2.839698|-16.908749|-12.257604|-17.128172|-8.242525|-12.963932|1.052845|-5.622513|121.637848|54.010639|21.304960|24.993944|15.659524|14.039274|16.573944|10.240863|12.127110|9.271738|9.569394|8.872286|7.986261|1837.263275|981.130773|3714.498299|1620.580354|0.121751|0.102676|0.049215|0.043833|0.526892|0.383641|0.298912|0.245852|0.307716|0.379874|0.357963|0.397234|0.423554|0.360873|0.367893|0.494753,0,Yeni Kay─▒t 140.wav,audio
-236.483139|63.443363|15.070060|35.665730|-9.280538|3.894797|-1.305668|-8.722185|-16.801783|-5.067741|-25.986521|-6.649284|-4.982684|144.532074|46.516056|21.974798|23.379618|25.683969|11.827950|18.978916|11.199854|16.037052|10.605498|15.101027|11.360185|7.628676|2044.238540|905.687061|4203.260477|1365.957842|0.131159|0.096193|0.071725|0.052542|0.299167|0.281207|0.302055|0.315619|0.334330|0.357250|0.399877|0.421320|0.432545|0.368751|0.362856|0.346701,0,Yeni Kay─▒t 141.wav,audio
-298.040680|69.341835|27.403900|38.580242|-5.199684|3.821707|-4.709863|-10.149219|-8.319666|-7.205574|-17.214437|0.129899|-5.727967|109.522697|45.202412|20.181608|20.151646|26.045074|9.372187|14.228052|11.969041|10.868763|13.023890|11.048862|8.704138|8.625407|1886.359062|950.524873|3962.621632|1577.534359|0.120208|0.102143|0.040178|0.029017|0.413798|0.287077|0.260450|0.227754|0.305351|0.362709|0.350321|0.388021|0.410246|0.478289|0.526494|0.564758,0,Yeni Kay─▒t 142.wav,audio
-233.268250|64.895149|5.603862|36.572159|-6.212297|3.427150|-4.396399|-4.219528|-12.605722|-5.730285|-20.676512|-3.829331|-6.110254|142.865875|44.086102|26.081276|17.909559|25.397385|16.654371|18.857832|12.780700|12.141126|9.542048|15.532974|8.795877|8.453036|2042.852684|876.014219|4136.965981|1375.535283|0.141824|0.097680|0.068884|0.049384|0.633106|0.430237|0.293048|0.323520|0.346555|0.303911|0.280080|0.321884|0.349483|0.343632|0.403860|0.510350,0,Yeni Kay─▒t 143.wav,audio
-316.575867|76.065956|27.889084|36.784954|1.283860|0.957547|-8.435351|-9.823772|-7.712556|-8.691777|-12.770812|1.135794|-8.758391|125.065720|44.088039|17.408463|18.214825|19.922396|13.517029|17.707989|13.424377|11.360057|11.774420|11.240886|6.545163|8.338358|1829.071221|937.631783|3919.650608|1659.510103|0.112417|0.091771|0.034873|0.025686|0.396662|0.314878|0.290754|0.298058|0.299011|0.327473|0.307671|0.364880|0.550034|0.544622|0.526283|0.486107,0,Yeni Kay─▒t 144.wav,audio
-246.386612|72.713394|9.404775|34.397842|-1.829780|-1.031937|-3.659347|-3.974856|-11.268049|-9.469913|-8.449989|1.851253|-10.848305|141.327896|53.261681|28.183420|32.813126|22.750032|16.719851|17.286659|15.030831|12.084437|15.133921|11.082159|8.125207|11.315151|1931.439926|994.883191|3824.760493|1540.855096|0.121675|0.112875|0.064525|0.041825|0.321994|0.330129|0.305534|0.349770|0.357419|0.357631|0.326872|0.363254|0.490710|0.564472|0.497054|0.294267,0,Yeni Kay─▒t 145.wav,audio
-315.136810|62.919498|26.036980|37.582642|-2.745666|-0.114823|-9.302402|-5.927251|-6.293822|-8.111965|-9.938412|4.426285|-7.126447|121.165375|46.389927|19.499178|27.183632|22.150005|11.376581|12.775143|15.501290|9.959025|14.259151|9.994963|7.238506|8.268102|2096.714578|1008.822417|4275.297619|1468.214011|0.141934|0.116679|0.031871|0.022965|0.336142|0.286448|0.337164|0.306258|0.277077|0.291605|0.299457|0.433083|0.530095|0.556057|0.517107|0.436974,0,Yeni Kay─▒t 146.wav,audio
-231.579086|58.301064|13.030880|36.280392|-12.598961|0.488562|-12.516659|-1.693169|-13.792374|-12.025734|-12.439108|-3.877351|-11.114978|138.505829|46.906029|27.843908|29.158358|23.105780|16.112606|14.389499|12.741430|15.111139|11.477793|10.826600|7.541661|10.106368|2212.608587|958.092826|4342.205669|1182.927122|0.161170|0.119722|0.067289|0.046882|0.337541|0.315301|0.389475|0.423511|0.420649|0.404029|0.363493|0.299628|0.310143|0.357508|0.436463|0.412425,0,Yeni Kay─▒t 147.wav,audio
-269.022461|70.308731|32.007832|33.457592|-11.353248|6.835392|-12.613141|-17.032171|-10.824955|-7.844702|-6.743063|0.488674|-9.550532|107.890678|45.966518|22.574360|25.022568|21.779835|12.056671|14.794834|14.313761|11.118731|11.671255|8.037318|8.534271|9.538249|1931.620346|966.084258|4150.185752|1469.886511|0.120438|0.100634|0.047436|0.025918|0.416117|0.355028|0.289762|0.215452|0.193773|0.193630|0.175753|0.268354|0.407797|0.486307|0.471653|0.466928,0,Yeni Kay─▒t 148.wav,audio
-223.786926|74.901352|0.672168|29.403135|-24.275496|5.026652|-4.330721|-6.681326|-8.242787|-5.973293|-15.379916|-11.605653|-7.371379|154.686722|36.702492|25.481804|21.135122|28.663700|12.358193|16.029139|12.133030|11.519356|13.633914|11.707637|8.810849|9.362679|1926.971003|705.716203|3940.349843|1089.265085|0.124705|0.078822|0.075927|0.060101|0.306451|0.269871|0.320201|0.322133|0.293436|0.324990|0.333593|0.391204|0.395660|0.447894|0.533496|0.386955,0,Yeni Kay─▒t 149.wav,audio
-262.877441|78.924065|12.314519|26.535757|1.930763|-3.526078|-7.349938|-8.592917|-7.000872|-5.940724|-9.763338|-2.463062|-7.545660|164.001755|39.953499|26.447599|25.885391|20.254591|17.453192|13.815060|13.937860|11.783045|11.272795|11.749838|7.543843|7.690090|1752.611918|753.343259|3636.071429|1404.532998|0.108895|0.073471|0.064610|0.062044|0.377995|0.330723|0.310851|0.260953|0.239648|0.296379|0.350925|0.418105|0.502204|0.591028|0.470080|0.348248,0,Yeni Kay─▒t 15.wav,audio
-289.259705|86.867485|17.357193|25.373499|-10.634246|5.379707|-0.001135|-15.181548|-5.371180|-9.699803|-6.920696|-0.095654|-9.062212|113.409775|41.339413|23.783190|23.901981|23.627838|12.934600|17.043415|15.698056|8.904952|13.611560|8.993789|7.976688|10.708258|1723.029712|727.234967|3693.708609|1292.285636|0.104243|0.066960|0.040921|0.039766|0.412832|0.345513|0.347400|0.362734|0.391748|0.385448|0.354785|0.473340|0.463129|0.453434|0.428470|0.431152,0,Yeni Kay─▒t 150.wav,audio
-218.823105|51.663330|8.062880|32.566296|-5.436111|-4.406562|-11.553618|4.333909|-7.439604|-9.073605|-10.411917|-2.805382|-8.233582|135.367874|52.549202|28.283913|29.536369|23.013680|17.749989|12.121017|12.459930|9.863989|15.845690|8.427909|8.374476|9.614026|2442.926552|1175.805823|4554.600209|1362.998993|0.192784|0.149100|0.059098|0.033280|0.311725|0.303520|0.346979|0.390010|0.329168|0.327519|0.413239|0.512006|0.541540|0.438138|0.452720|0.361697,0,Yeni Kay─▒t 151.wav,audio
-281.152466|67.025497|24.770306|30.831932|-11.940241|1.589339|-12.134311|-10.918412|-6.968629|-7.002737|-6.856281|4.154124|-9.260015|113.513870|48.738682|23.544468|25.316557|19.248549|12.486933|16.038429|13.566161|10.091915|12.592189|10.510218|7.765107|8.678318|2137.488802|1098.392462|4247.103230|1496.093180|0.156121|0.117953|0.034895|0.021934|0.373816|0.340840|0.324598|0.301048|0.309698|0.257091|0.305417|0.492627|0.490028|0.432700|0.428663|0.448852,0,Yeni Kay─▒t 152.wav,audio
-217.958694|58.667995|11.368448|25.810802|-12.266745|-0.035547|-8.215509|6.406075|-6.822827|-11.341903|-10.617998|-1.494849|-6.545398|133.321869|51.674145|29.627895|25.438505|26.667727|17.399693|12.700131|12.198647|10.852670|15.247296|10.527652|7.039829|11.930790|2366.920821|1121.879126|4430.732484|1331.104428|0.187310|0.138540|0.063002|0.048658|0.511556|0.437059|0.394142|0.408242|0.429930|0.427363|0.438361|0.515815|0.461973|0.484499|0.514606|0.492425,0,Yeni Kay─▒t 153.wav,audio
-297.527924|68.289726|27.921284|30.602701|-7.173101|2.974699|-11.490183|-8.831635|-7.345551|-6.956915|-9.894256|0.873640|-7.793271|121.280891|46.005207|21.997749|22.525503|24.130186|9.008592|16.176552|12.494124|9.980613|12.783636|10.320078|8.981845|8.227752|2133.062632|1008.694951|4353.651890|1583.181364|0.156622|0.109349|0.038573|0.031075|0.544028|0.491065|0.414034|0.316322|0.270106|0.287622|0.257155|0.306640|0.458490|0.494203|0.528975|0.520167,0,Yeni Kay─▒t 154.wav,audio
-244.686813|77.709778|-5.809426|30.539076|2.168614|-5.588770|2.113222|-18.651712|-8.713593|-6.149193|-15.628716|9.477909|-16.688210|152.537323|44.463211|39.096169|25.785599|22.117975|18.067606|12.396704|16.658461|12.480372|10.055719|13.182248|10.333629|12.732618|1964.227158|715.458215|4059.167395|1332.620903|0.129056|0.066322|0.056531|0.042613|0.450704|0.419494|0.428698|0.425163|0.366136|0.369499|0.349620|0.313529|0.355660|0.385907|0.415127|0.539929,0,Yeni Kay─▒t 155.wav,audio
-284.928741|62.154785|21.921103|32.493469|3.295976|-1.438818|-14.371591|-9.943886|-8.436907|-4.128745|-11.906974|0.054884|-8.894319|135.078659|48.109486|24.306784|22.238001|20.821850|13.980695|17.539066|12.941206|11.133677|12.728758|10.227737|9.668669|9.015140|2183.515505|1134.618661|4363.099564|1525.460664|0.158530|0.141180|0.045166|0.038047|0.455369|0.366900|0.368005|0.354854|0.340493|0.325194|0.357344|0.520486|0.520568|0.422658|0.397396|0.503730,0,Yeni Kay─▒t 156.wav,audio
-242.030960|60.843903|4.240698|45.559868|-14.776177|2.675007|-2.836439|-3.001586|-13.857787|-6.746296|-12.842637|-10.334245|-13.405955|125.519669|49.776806|23.093777|29.416922|19.967880|15.366598|10.678051|17.709158|10.928872|12.614127|12.115232|9.278648|11.466615|2091.458517|881.550179|4113.967803|1195.793776|0.144244|0.101685|0.058312|0.037310|0.387790|0.428841|0.438224|0.313998|0.332042|0.293329|0.272787|0.325697|0.322302|0.344154|0.317183|0.298897,0,Yeni Kay─▒t 157.wav,audio
-266.665375|69.659790|4.077482|33.568130|-8.378278|2.852149|-3.394817|-5.781421|-7.061380|-5.495430|-10.355176|-9.083525|-10.342169|160.875671|50.316536|29.707888|21.095713|23.889986|15.981706|15.119653|13.530563|10.578499|10.359465|11.004905|9.039456|12.041775|2009.882777|985.449906|3984.025187|1432.074900|0.141801|0.121544|0.060406|0.052148|0.615329|0.498343|0.375881|0.330534|0.281463|0.325109|0.385313|0.427782|0.376484|0.379395|0.364949|0.411666,0,Yeni Kay─▒t 158.wav,audio
-267.676178|55.866455|5.488572|43.960365|-5.960861|4.733957|-7.154166|0.036419|-6.893320|-3.406977|-11.687416|-7.078224|-11.341113|143.390823|50.120869|25.369844|23.986198|19.401098|15.233806|15.006655|11.975189|11.260633|10.223239|10.186573|9.606052|11.395677|2206.783826|898.542106|4361.750731|1140.639424|0.152789|0.102940|0.050230|0.040192|0.368893|0.303020|0.283224|0.320671|0.355753|0.370102|0.386397|0.478773|0.545295|0.507058|0.437468|0.411149,0,Yeni Kay─▒t 159.wav,audio
-277.469879|84.291443|12.420904|25.369986|-1.912954|-2.543027|-5.742195|-4.331974|-10.254293|-5.763136|-8.361977|-0.932381|-6.908881|169.547867|46.032429|25.421206|21.923174|23.051764|15.604354|17.501377|12.564128|10.875896|10.462530|8.005368|8.910365|8.610306|1683.530598|968.657904|3444.398757|1488.709869|0.098955|0.115579|0.065344|0.056759|0.420638|0.331857|0.294547|0.258210|0.190755|0.217017|0.289411|0.384440|0.414137|0.383377|0.419780|0.425265,0,Yeni Kay─▒t 16.wav,audio
-281.390533|62.101124|26.695908|36.873997|6.547487|5.929933|-16.273367|-15.351638|-11.924411|-6.195917|-7.875624|0.848880|-14.182916|115.637062|43.239479|24.455055|21.481640|18.569412|11.436941|17.034908|14.320598|9.105283|12.321523|9.031875|8.277207|10.468068|2068.255330|952.722354|4394.082256|1345.331634|0.124896|0.094358|0.039965|0.026711|0.438025|0.331818|0.329098|0.332273|0.326294|0.352721|0.302454|0.295418|0.396002|0.489661|0.532727|0.487906,0,Yeni Kay─▒t 160.wav,audio
-244.526932|55.462044|6.901849|32.212326|-1.090787|-0.102777|-14.331903|-3.586884|-8.880072|-3.427073|-8.503544|-0.744009|-9.530037|140.451538|43.036594|29.107401|33.617142|27.498646|14.924415|16.017385|12.787154|11.816828|10.182869|9.896430|8.927242|12.391747|2334.353045|901.120429|4540.094340|1215.456044|0.172025|0.101788|0.052041|0.045873|0.422471|0.394725|0.381025|0.372437|0.367482|0.436029|0.412774|0.484354|0.523013|0.473543|0.429779|0.396330,0,Yeni Kay─▒t 161.wav,audio
-272.748230|76.204987|17.701370|24.495434|-6.475207|0.860462|-9.020126|-6.428265|-12.509206|-0.143525|-12.536706|4.057791|-8.125070|115.447075|43.574043|21.578341|25.169048|21.644749|14.124634|15.897942|14.073599|16.280285|10.505960|14.053549|9.868683|9.690567|2009.179725|900.905326|4114.074248|1622.501587|0.135195|0.095813|0.039996|0.028384|0.394911|0.330687|0.310298|0.313489|0.322455|0.315224|0.363343|0.466313|0.470408|0.487423|0.600541|0.491268,0,Yeni Kay─▒t 162.wav,audio
-216.797928|52.260452|-3.248672|37.651028|-6.195646|-6.715336|-22.177876|-11.369826|-11.027513|-11.527349|-18.764896|-2.229282|-20.074360|114.901581|42.797852|29.375900|26.227211|20.872185|17.277483|15.097822|15.096090|13.188313|11.266461|10.089363|8.776478|12.113917|2018.502292|804.780341|4034.214985|1137.117762|0.114193|0.084001|0.087387|0.051858|0.195247|0.176772|0.198924|0.212332|0.201240|0.192890|0.288681|0.468434|0.547585|0.430812|0.287574|0.225889,0,Yeni Kay─▒t 163.wav,audio
-248.953568|74.226173|24.262709|38.848694|-10.048676|-0.764587|-9.899298|-9.977354|-13.917789|-6.849371|-21.017189|3.917370|-7.662736|115.402748|41.249367|17.359901|27.991693|28.522179|12.933896|15.037299|11.511804|12.394148|14.376082|12.606710|12.138580|8.005551|1870.190740|813.336369|3993.232484|1167.381944|0.117754|0.087506|0.053385|0.035566|0.380787|0.324692|0.239109|0.275053|0.311985|0.317249|0.312720|0.284966|0.454520|0.548214|0.502588|0.453779,0,Yeni Kay─▒t 164.wav,audio
-234.804031|40.466103|10.278782|48.697025|-5.759047|1.591782|-8.906671|-4.634559|-12.291454|-5.574025|-13.273759|-4.286265|-14.698014|113.418327|52.690292|24.570923|30.132540|20.772440|15.872437|13.225023|12.560344|11.635774|11.187052|9.758057|8.828406|9.950602|2337.836474|941.699334|4460.656811|1250.228592|0.156066|0.104962|0.058628|0.039200|0.381662|0.301563|0.261785|0.256373|0.263997|0.302693|0.324233|0.388437|0.464752|0.431327|0.332723|0.366705,0,Yeni Kay─▒t 165.wav,audio
-295.208221|58.154854|23.385450|42.529255|3.076706|-0.556721|-11.737399|-5.822472|-5.521050|-8.824641|-13.345648|-0.975662|-5.580360|135.112976|43.643288|17.739874|25.672939|16.850859|11.735630|17.555740|10.430780|11.906302|13.319589|12.888914|7.302801|7.319956|2093.141322|817.866856|4434.811828|1183.225438|0.125853|0.078205|0.038712|0.030025|0.371882|0.307312|0.307199|0.362741|0.496578|0.406285|0.302259|0.361830|0.466934|0.492876|0.480349|0.456440,0,Yeni Kay─▒t 166.wav,audio
